ano_mês,uf,produto,unid,venda,criado_em
2011-10,PE,Etanol Hidratado,m3,10.481,2022-09-10
2011-11,PE,Etanol Hidratado,m3,11.496,2022-09-10
2011-12,PE,Etanol Hidratado,m3,14.904,2022-09-10
2012-01,PE,Etanol Hidratado,m3,12.535,2022-09-10
2012-02,PE,Etanol Hidratado,m3,12.796,2022-09-10
2012-03,PE,Etanol Hidratado,m3,14.074,2022-09-10
2012-04,PE,Etanol Hidratado,m3,14.908,2022-09-10
2012-05,PE,Etanol Hidratado,m3,14.459,2022-09-10
2012-06,PE,Etanol Hidratado,m3,12.659,2022-09-10
2012-07,PE,Etanol Hidratado,m3,11.984,2022-09-10
2012-08,PE,Etanol Hidratado,m3,13.111,2022-09-10
2012-09,PE,Etanol Hidratado,m3,12.712,2022-09-10
2012-10,PE,Etanol Hidratado,m3,14.325,2022-09-10
2012-11,PE,Etanol Hidratado,m3,14.631,2022-09-10
2012-12,PE,Etanol Hidratado,m3,15.15,2022-09-10
2013-01,PE,Etanol Hidratado,m3,14.689,2022-09-10
2013-02,PE,Etanol Hidratado,m3,14.175,2022-09-10
2013-03,PE,Etanol Hidratado,m3,14.055,2022-09-10
2013-04,PE,Etanol Hidratado,m3,14.554,2022-09-10
2013-05,PE,Etanol Hidratado,m3,12.351,2022-09-10
2013-06,PE,Etanol Hidratado,m3,10.299,2022-09-10
2013-07,PE,Etanol Hidratado,m3,11.07,2022-09-10
2013-08,PE,Etanol Hidratado,m3,11.597,2022-09-10
2013-09,PE,Etanol Hidratado,m3,11.395,2022-09-10
2013-10,PE,Etanol Hidratado,m3,13.191,2022-09-10
2013-11,PE,Etanol Hidratado,m3,11.848,2022-09-10
2013-12,PE,Etanol Hidratado,m3,14.678,2022-09-10
2014-01,PE,Etanol Hidratado,m3,14.785,2022-09-10
2014-02,PE,Etanol Hidratado,m3,12.591,2022-09-10
2014-03,PE,Etanol Hidratado,m3,12.353,2022-09-10
2014-04,PE,Etanol Hidratado,m3,13.088,2022-09-10
2014-05,PE,Etanol Hidratado,m3,12.043,2022-09-10
2014-06,PE,Etanol Hidratado,m3,11.355,2022-09-10
2014-07,PE,Etanol Hidratado,m3,11.577,2022-09-10
2014-08,PE,Etanol Hidratado,m3,11.406,2022-09-10
2014-09,PE,Etanol Hidratado,m3,11.688,2022-09-10
2014-10,PE,Etanol Hidratado,m3,11.555,2022-09-10
2014-11,PE,Etanol Hidratado,m3,11.537,2022-09-10
2014-12,PE,Etanol Hidratado,m3,14.219,2022-09-10
2015-01,PE,Etanol Hidratado,m3,13.284,2022-09-10
2015-02,PE,Etanol Hidratado,m3,21.396,2022-09-10
2015-03,PE,Etanol Hidratado,m3,21.912,2022-09-10
2015-04,PE,Etanol Hidratado,m3,19.544,2022-09-10
2015-05,PE,Etanol Hidratado,m3,22.146,2022-09-10
2015-06,PE,Etanol Hidratado,m3,25.875,2022-09-10
2015-07,PE,Etanol Hidratado,m3,24.728,2022-09-10
2015-08,PE,Etanol Hidratado,m3,24.314,2022-09-10
2015-09,PE,Etanol Hidratado,m3,25.19,2022-09-10
2015-10,PE,Etanol Hidratado,m3,30.529,2022-09-10
2015-11,PE,Etanol Hidratado,m3,23.24,2022-09-10
2015-12,PE,Etanol Hidratado,m3,26.525,2022-09-10
2016-01,PE,Etanol Hidratado,m3,22.368,2022-09-10
2016-02,PE,Etanol Hidratado,m3,16.855,2022-09-10
2016-03,PE,Etanol Hidratado,m3,16.981,2022-09-10
2016-04,PE,Etanol Hidratado,m3,15.829,2022-09-10
2016-05,PE,Etanol Hidratado,m3,18.109,2022-09-10
2016-06,PE,Etanol Hidratado,m3,19.047,2022-09-10
2016-07,PE,Etanol Hidratado,m3,16.986,2022-09-10
2016-08,PE,Etanol Hidratado,m3,15.569,2022-09-10
2016-09,PE,Etanol Hidratado,m3,14.497,2022-09-10
2016-10,PE,Etanol Hidratado,m3,15.751,2022-09-10
2016-11,PE,Etanol Hidratado,m3,15.971,2022-09-10
2016-12,PE,Etanol Hidratado,m3,17.756,2022-09-10
2017-01,PE,Etanol Hidratado,m3,14.214,2022-09-10
2017-02,PE,Etanol Hidratado,m3,12.519,2022-09-10
2017-03,PE,Etanol Hidratado,m3,14.34,2022-09-10
2017-04,PE,Etanol Hidratado,m3,15.87,2022-09-10
2017-05,PE,Etanol Hidratado,m3,15.466,2022-09-10
2017-06,PE,Etanol Hidratado,m3,13.53,2022-09-10
2017-07,PE,Etanol Hidratado,m3,12.638,2022-09-10
2017-08,PE,Etanol Hidratado,m3,21.014,2022-09-10
2017-09,PE,Etanol Hidratado,m3,18.041,2022-09-10
2017-10,PE,Etanol Hidratado,m3,16.703,2022-09-10
2017-11,PE,Etanol Hidratado,m3,24.335,2022-09-10
2017-12,PE,Etanol Hidratado,m3,29.358,2022-09-10
2018-01,PE,Etanol Hidratado,m3,30.32,2022-09-10
2018-02,PE,Etanol Hidratado,m3,28.59,2022-09-10
2018-03,PE,Etanol Hidratado,m3,23.658,2022-09-10
2018-04,PE,Etanol Hidratado,m3,22.907,2022-09-10
2018-05,PE,Etanol Hidratado,m3,25.737,2022-09-10
2018-06,PE,Etanol Hidratado,m3,28.277,2022-09-10
2018-07,PE,Etanol Hidratado,m3,24.753,2022-09-10
2018-08,PE,Etanol Hidratado,m3,24.632,2022-09-10
2018-09,PE,Etanol Hidratado,m3,31.254,2022-09-10
2018-10,PE,Etanol Hidratado,m3,44.059,2022-09-10
2018-11,PE,Etanol Hidratado,m3,43.564,2022-09-10
2018-12,PE,Etanol Hidratado,m3,44.553,2022-09-10
2019-01,PE,Etanol Hidratado,m3,38.908,2022-09-10
2019-02,PE,Etanol Hidratado,m3,34.362,2022-09-10
2019-03,PE,Etanol Hidratado,m3,33.666,2022-09-10
2019-04,PE,Etanol Hidratado,m3,30.1,2022-09-10
2019-05,PE,Etanol Hidratado,m3,25.787,2022-09-10
2019-06,PE,Etanol Hidratado,m3,22.836,2022-09-10
2019-07,PE,Etanol Hidratado,m3,22.675,2022-09-10
2019-08,PE,Etanol Hidratado,m3,21.09,2022-09-10
2019-09,PE,Etanol Hidratado,m3,21.96,2022-09-10
2019-10,PE,Etanol Hidratado,m3,27.063,2022-09-10
2019-11,PE,Etanol Hidratado,m3,29.688,2022-09-10
2019-12,PE,Etanol Hidratado,m3,39.8,2022-09-10
2020-01,PE,Etanol Hidratado,m3,35.848,2022-09-10
2020-02,PE,Etanol Hidratado,m3,29.703,2022-09-10
2020-03,PE,Etanol Hidratado,m3,21.402,2022-09-10
2020-04,PE,Etanol Hidratado,m3,10.34,2022-09-10
2020-05,PE,Etanol Hidratado,m3,10.769,2022-09-10
2020-06,PE,Etanol Hidratado,m3,15.493,2022-09-10
2020-07,PE,Etanol Hidratado,m3,19.144,2022-09-10
2020-08,PE,Etanol Hidratado,m3,21.027,2022-09-10
2020-09,PE,Etanol Hidratado,m3,22.763,2022-09-10
2020-10,PE,Etanol Hidratado,m3,24.629,2022-09-10
2020-11,PE,Etanol Hidratado,m3,22.966,2022-09-10
2020-12,PE,Etanol Hidratado,m3,29.988,2022-09-10
2021-01,PE,Etanol Hidratado,m3,27.342,2022-09-10
2021-02,PE,Etanol Hidratado,m3,28.806,2022-09-10
2021-03,PE,Etanol Hidratado,m3,27.401,2022-09-10
2021-04,PE,Etanol Hidratado,m3,19.197,2022-09-10
2021-05,PE,Etanol Hidratado,m3,17.745,2022-09-10
2021-06,PE,Etanol Hidratado,m3,14.492,2022-09-10
2021-07,PE,Etanol Hidratado,m3,15.902,2022-09-10
2021-08,PE,Etanol Hidratado,m3,13.535,2022-09-10
2021-09,PE,Etanol Hidratado,m3,12.788,2022-09-10
2021-10,PE,Etanol Hidratado,m3,20.09,2022-09-10
2021-11,PE,Etanol Hidratado,m3,27.598,2022-09-10
2021-12,PE,Etanol Hidratado,m3,26.001,2022-09-10
2022-01,PE,Etanol Hidratado,m3,20.735,2022-09-10
2022-02,PE,Etanol Hidratado,m3,21.7,2022-09-10
2022-03,PE,Etanol Hidratado,m3,33.694,2022-09-10
2022-04,PE,Etanol Hidratado,m3,25.183,2022-09-10
2022-05,PE,Etanol Hidratado,m3,19.773,2022-09-10
2022-06,PE,Etanol Hidratado,m3,19.614,2022-09-10
2022-07,PE,Etanol Hidratado,m3,,2022-09-10
2022-08,PE,Etanol Hidratado,m3,,2022-09-10
2022-09,PE,Etanol Hidratado,m3,,2022-09-10
2022-10,PE,Etanol Hidratado,m3,,2022-09-10
2022-11,PE,Etanol Hidratado,m3,,2022-09-10
2022-12,PE,Etanol Hidratado,m3,,2022-09-10
2000-01,PI,Etanol Hidratado,m3,1.993,2022-09-10
2000-02,PI,Etanol Hidratado,m3,1.925,2022-09-10
2000-03,PI,Etanol Hidratado,m3,1.916,2022-09-10
2000-04,PI,Etanol Hidratado,m3,1.713,2022-09-10
2000-05,PI,Etanol Hidratado,m3,2.014,2022-09-10
2000-06,PI,Etanol Hidratado,m3,1.663,2022-09-10
2000-07,PI,Etanol Hidratado,m3,2.363,2022-09-10
2000-08,PI,Etanol Hidratado,m3,2.256,2022-09-10
2000-09,PI,Etanol Hidratado,m3,2.483,2022-09-10
2000-10,PI,Etanol Hidratado,m3,2.429,2022-09-10
2000-11,PI,Etanol Hidratado,m3,2.385,2022-09-10
2000-12,PI,Etanol Hidratado,m3,2.624,2022-09-10
2001-01,PI,Etanol Hidratado,m3,2.175,2022-09-10
2001-02,PI,Etanol Hidratado,m3,1.843,2022-09-10
2001-03,PI,Etanol Hidratado,m3,1.866,2022-09-10
2001-04,PI,Etanol Hidratado,m3,1.668,2022-09-10
2001-05,PI,Etanol Hidratado,m3,1.718,2022-09-10
2001-06,PI,Etanol Hidratado,m3,1.674,2022-09-10
2001-07,PI,Etanol Hidratado,m3,1.818,2022-09-10
2001-08,PI,Etanol Hidratado,m3,1.841,2022-09-10
2001-09,PI,Etanol Hidratado,m3,1.533,2022-09-10
2001-10,PI,Etanol Hidratado,m3,1.728,2022-09-10
2001-11,PI,Etanol Hidratado,m3,1.513,2022-09-10
2001-12,PI,Etanol Hidratado,m3,1.603,2022-09-10
2002-01,PI,Etanol Hidratado,m3,1.729,2022-09-10
2002-02,PI,Etanol Hidratado,m3,1.426,2022-09-10
2002-03,PI,Etanol Hidratado,m3,1.355,2022-09-10
2002-04,PI,Etanol Hidratado,m3,1.418,2022-09-10
2002-05,PI,Etanol Hidratado,m3,1.477,2022-09-10
2002-06,PI,Etanol Hidratado,m3,1.484,2022-09-10
2002-07,PI,Etanol Hidratado,m3,1.557,2022-09-10
2002-08,PI,Etanol Hidratado,m3,1.654,2022-09-10
2002-09,PI,Etanol Hidratado,m3,1.622,2022-09-10
2002-10,PI,Etanol Hidratado,m3,1.752,2022-09-10
2002-11,PI,Etanol Hidratado,m3,1.325,2022-09-10
2002-12,PI,Etanol Hidratado,m3,1.512,2022-09-10
2003-01,PI,Etanol Hidratado,m3,1.633,2022-09-10
2003-02,PI,Etanol Hidratado,m3,1.194,2022-09-10
2003-03,PI,Etanol Hidratado,m3,1.096,2022-09-10
2003-04,PI,Etanol Hidratado,m3,1.12,2022-09-10
2003-05,PI,Etanol Hidratado,m3,1.058,2022-09-10
2003-06,PI,Etanol Hidratado,m3,1.09,2022-09-10
2003-07,PI,Etanol Hidratado,m3,1.326,2022-09-10
2003-08,PI,Etanol Hidratado,m3,1.359,2022-09-10
2003-09,PI,Etanol Hidratado,m3,1.36,2022-09-10
2003-10,PI,Etanol Hidratado,m3,1.409,2022-09-10
2003-11,PI,Etanol Hidratado,m3,1.265,2022-09-10
2003-12,PI,Etanol Hidratado,m3,1.541,2022-09-10
2004-01,PI,Etanol Hidratado,m3,1.459,2022-09-10
2004-02,PI,Etanol Hidratado,m3,1.179,2022-09-10
2004-03,PI,Etanol Hidratado,m3,1.318,2022-09-10
2004-04,PI,Etanol Hidratado,m3,1.317,2022-09-10
2004-05,PI,Etanol Hidratado,m3,1.363,2022-09-10
2004-06,PI,Etanol Hidratado,m3,1.415,2022-09-10
2004-07,PI,Etanol Hidratado,m3,1.391,2022-09-10
2004-08,PI,Etanol Hidratado,m3,1.392,2022-09-10
2004-09,PI,Etanol Hidratado,m3,1.32,2022-09-10
2004-10,PI,Etanol Hidratado,m3,1.412,2022-09-10
2004-11,PI,Etanol Hidratado,m3,1.298,2022-09-10
2004-12,PI,Etanol Hidratado,m3,1.352,2022-09-10
2005-01,PI,Etanol Hidratado,m3,1.275,2022-09-10
2005-02,PI,Etanol Hidratado,m3,1.126,2022-09-10
2005-03,PI,Etanol Hidratado,m3,1.156,2022-09-10
2005-04,PI,Etanol Hidratado,m3,1.022,2022-09-10
2005-05,PI,Etanol Hidratado,m3,1.185,2022-09-10
2005-06,PI,Etanol Hidratado,m3,1.2,2022-09-10
2005-07,PI,Etanol Hidratado,m3,1.246,2022-09-10
2005-08,PI,Etanol Hidratado,m3,1.241,2022-09-10
2005-09,PI,Etanol Hidratado,m3,1.359,2022-09-10
2005-10,PI,Etanol Hidratado,m3,1.344,2022-09-10
2005-11,PI,Etanol Hidratado,m3,1.192,2022-09-10
2005-12,PI,Etanol Hidratado,m3,1.623,2022-09-10
2006-01,PI,Etanol Hidratado,m3,1.419,2022-09-10
2006-02,PI,Etanol Hidratado,m3,1.133,2022-09-10
2006-03,PI,Etanol Hidratado,m3,1.239,2022-09-10
2006-04,PI,Etanol Hidratado,m3,928.0,2022-09-10
2006-05,PI,Etanol Hidratado,m3,1.082,2022-09-10
2006-06,PI,Etanol Hidratado,m3,1.067,2022-09-10
2006-07,PI,Etanol Hidratado,m3,1.162,2022-09-10
2006-08,PI,Etanol Hidratado,m3,1.098,2022-09-10
2006-09,PI,Etanol Hidratado,m3,1.19,2022-09-10
2006-10,PI,Etanol Hidratado,m3,1.166,2022-09-10
2006-11,PI,Etanol Hidratado,m3,1.159,2022-09-10
2006-12,PI,Etanol Hidratado,m3,1.396,2022-09-10
2007-01,PI,Etanol Hidratado,m3,1.346,2022-09-10
2007-02,PI,Etanol Hidratado,m3,1.138,2022-09-10
2007-03,PI,Etanol Hidratado,m3,1.341,2022-09-10
2007-04,PI,Etanol Hidratado,m3,1.274,2022-09-10
2007-05,PI,Etanol Hidratado,m3,1.253,2022-09-10
2007-06,PI,Etanol Hidratado,m3,1.422,2022-09-10
2007-07,PI,Etanol Hidratado,m3,1.628,2022-09-10
2007-08,PI,Etanol Hidratado,m3,1.832,2022-09-10
2007-09,PI,Etanol Hidratado,m3,1.723,2022-09-10
2007-10,PI,Etanol Hidratado,m3,2.16,2022-09-10
2007-11,PI,Etanol Hidratado,m3,2.188,2022-09-10
2007-12,PI,Etanol Hidratado,m3,2.136,2022-09-10
2008-01,PI,Etanol Hidratado,m3,2.286,2022-09-10
2008-02,PI,Etanol Hidratado,m3,1.857,2022-09-10
2008-03,PI,Etanol Hidratado,m3,2.095,2022-09-10
2008-04,PI,Etanol Hidratado,m3,2.161,2022-09-10
2008-05,PI,Etanol Hidratado,m3,2.274,2022-09-10
2008-06,PI,Etanol Hidratado,m3,2.141,2022-09-10
2008-07,PI,Etanol Hidratado,m3,2.391,2022-09-10
2008-08,PI,Etanol Hidratado,m3,2.457,2022-09-10
2008-09,PI,Etanol Hidratado,m3,2.563,2022-09-10
2008-10,PI,Etanol Hidratado,m3,2.728,2022-09-10
2008-11,PI,Etanol Hidratado,m3,2.408,2022-09-10
2008-12,PI,Etanol Hidratado,m3,2.913,2022-09-10
2009-01,PI,Etanol Hidratado,m3,2.818,2022-09-10
2009-02,PI,Etanol Hidratado,m3,2.433,2022-09-10
2009-03,PI,Etanol Hidratado,m3,2.668,2022-09-10
2009-04,PI,Etanol Hidratado,m3,2.551,2022-09-10
2009-05,PI,Etanol Hidratado,m3,2.733,2022-09-10
2009-06,PI,Etanol Hidratado,m3,2.93,2022-09-10
2009-07,PI,Etanol Hidratado,m3,3.093,2022-09-10
2009-08,PI,Etanol Hidratado,m3,2.921,2022-09-10
2009-09,PI,Etanol Hidratado,m3,2.928,2022-09-10
2009-10,PI,Etanol Hidratado,m3,3.105,2022-09-10
2009-11,PI,Etanol Hidratado,m3,2.258,2022-09-10
2009-12,PI,Etanol Hidratado,m3,2.673,2022-09-10
2010-01,PI,Etanol Hidratado,m3,2.144,2022-09-10
2010-02,PI,Etanol Hidratado,m3,1.25,2022-09-10
2010-03,PI,Etanol Hidratado,m3,1.503,2022-09-10
2010-04,PI,Etanol Hidratado,m3,1.366,2022-09-10
2010-05,PI,Etanol Hidratado,m3,1.47,2022-09-10
2010-06,PI,Etanol Hidratado,m3,1.564,2022-09-10
2010-07,PI,Etanol Hidratado,m3,1.778,2022-09-10
2010-08,PI,Etanol Hidratado,m3,1.696,2022-09-10
2010-09,PI,Etanol Hidratado,m3,1.729,2022-09-10
2010-10,PI,Etanol Hidratado,m3,1.511,2022-09-10
2010-11,PI,Etanol Hidratado,m3,1.455,2022-09-10
2010-12,PI,Etanol Hidratado,m3,1.789,2022-09-10
2011-01,PI,Etanol Hidratado,m3,1.836,2022-09-10
2011-02,PI,Etanol Hidratado,m3,1.397,2022-09-10
2011-03,PI,Etanol Hidratado,m3,1.303,2022-09-10
2011-04,PI,Etanol Hidratado,m3,787.0,2022-09-10
2011-05,PI,Etanol Hidratado,m3,820.0,2022-09-10
2011-06,PI,Etanol Hidratado,m3,767.0,2022-09-10
2011-07,PI,Etanol Hidratado,m3,751.0,2022-09-10
2011-08,PI,Etanol Hidratado,m3,896.0,2022-09-10
2011-09,PI,Etanol Hidratado,m3,1.181,2022-09-10
2011-10,PI,Etanol Hidratado,m3,1.334,2022-09-10
2011-11,PI,Etanol Hidratado,m3,1.332,2022-09-10
2011-12,PI,Etanol Hidratado,m3,1.459,2022-09-10
2012-01,PI,Etanol Hidratado,m3,1.347,2022-09-10
2012-02,PI,Etanol Hidratado,m3,1.157,2022-09-10
2012-03,PI,Etanol Hidratado,m3,1.179,2022-09-10
2012-04,PI,Etanol Hidratado,m3,1.119,2022-09-10
2012-05,PI,Etanol Hidratado,m3,1.181,2022-09-10
2012-06,PI,Etanol Hidratado,m3,1.178,2022-09-10
2012-07,PI,Etanol Hidratado,m3,1.265,2022-09-10
2012-08,PI,Etanol Hidratado,m3,1.321,2022-09-10
2012-09,PI,Etanol Hidratado,m3,1.293,2022-09-10
2012-10,PI,Etanol Hidratado,m3,1.758,2022-09-10
2012-11,PI,Etanol Hidratado,m3,1.564,2022-09-10
2012-12,PI,Etanol Hidratado,m3,1.622,2022-09-10
2013-01,PI,Etanol Hidratado,m3,1.608,2022-09-10
2013-02,PI,Etanol Hidratado,m3,1.516,2022-09-10
2013-03,PI,Etanol Hidratado,m3,1.443,2022-09-10
2013-04,PI,Etanol Hidratado,m3,1.521,2022-09-10
2013-05,PI,Etanol Hidratado,m3,1.384,2022-09-10
2013-06,PI,Etanol Hidratado,m3,1.306,2022-09-10
2013-07,PI,Etanol Hidratado,m3,1.422,2022-09-10
2013-08,PI,Etanol Hidratado,m3,1.365,2022-09-10
2013-09,PI,Etanol Hidratado,m3,1.279,2022-09-10
2013-10,PI,Etanol Hidratado,m3,1.674,2022-09-10
2013-11,PI,Etanol Hidratado,m3,1.502,2022-09-10
2013-12,PI,Etanol Hidratado,m3,1.92,2022-09-10
2014-01,PI,Etanol Hidratado,m3,2.04,2022-09-10
2014-02,PI,Etanol Hidratado,m3,1.805,2022-09-10
2014-03,PI,Etanol Hidratado,m3,1.631,2022-09-10
2014-04,PI,Etanol Hidratado,m3,1.693,2022-09-10
2014-05,PI,Etanol Hidratado,m3,1.622,2022-09-10
2014-06,PI,Etanol Hidratado,m3,1.463,2022-09-10
2014-07,PI,Etanol Hidratado,m3,1.685,2022-09-10
2014-08,PI,Etanol Hidratado,m3,1.589,2022-09-10
2014-09,PI,Etanol Hidratado,m3,1.627,2022-09-10
2014-10,PI,Etanol Hidratado,m3,1.829,2022-09-10
2014-11,PI,Etanol Hidratado,m3,2.136,2022-09-10
2014-12,PI,Etanol Hidratado,m3,2.72,2022-09-10
2015-01,PI,Etanol Hidratado,m3,2.54,2022-09-10
2015-02,PI,Etanol Hidratado,m3,2.996,2022-09-10
2015-03,PI,Etanol Hidratado,m3,3.416,2022-09-10
2015-04,PI,Etanol Hidratado,m3,2.905,2022-09-10
2015-05,PI,Etanol Hidratado,m3,2.974,2022-09-10
2015-06,PI,Etanol Hidratado,m3,2.905,2022-09-10
2015-07,PI,Etanol Hidratado,m3,3.006,2022-09-10
2015-08,PI,Etanol Hidratado,m3,3.199,2022-09-10
2015-09,PI,Etanol Hidratado,m3,3.352,2022-09-10
2015-10,PI,Etanol Hidratado,m3,4.415,2022-09-10
2015-11,PI,Etanol Hidratado,m3,3.367,2022-09-10
2015-12,PI,Etanol Hidratado,m3,3.325,2022-09-10
2016-01,PI,Etanol Hidratado,m3,3.181,2022-09-10
2016-02,PI,Etanol Hidratado,m3,2.726,2022-09-10
2016-03,PI,Etanol Hidratado,m3,2.583,2022-09-10
2016-04,PI,Etanol Hidratado,m3,2.681,2022-09-10
2016-05,PI,Etanol Hidratado,m3,3.058,2022-09-10
2016-06,PI,Etanol Hidratado,m3,3.184,2022-09-10
2016-07,PI,Etanol Hidratado,m3,3.282,2022-09-10
2016-08,PI,Etanol Hidratado,m3,3.321,2022-09-10
2016-09,PI,Etanol Hidratado,m3,3.147,2022-09-10
2016-10,PI,Etanol Hidratado,m3,2.812,2022-09-10
2016-11,PI,Etanol Hidratado,m3,2.718,2022-09-10
2016-12,PI,Etanol Hidratado,m3,3.222,2022-09-10
2017-01,PI,Etanol Hidratado,m3,2.873,2022-09-10
2017-02,PI,Etanol Hidratado,m3,2.441,2022-09-10
2017-03,PI,Etanol Hidratado,m3,2.712,2022-09-10
2017-04,PI,Etanol Hidratado,m3,2.243,2022-09-10
2017-05,PI,Etanol Hidratado,m3,2.65,2022-09-10
2017-06,PI,Etanol Hidratado,m3,2.578,2022-09-10
2017-07,PI,Etanol Hidratado,m3,2.506,2022-09-10
2017-08,PI,Etanol Hidratado,m3,3.273,2022-09-10
2017-09,PI,Etanol Hidratado,m3,3.428,2022-09-10
2017-10,PI,Etanol Hidratado,m3,3.503,2022-09-10
2017-11,PI,Etanol Hidratado,m3,4.073,2022-09-10
2017-12,PI,Etanol Hidratado,m3,4.905,2022-09-10
2018-01,PI,Etanol Hidratado,m3,4.925,2022-09-10
2018-02,PI,Etanol Hidratado,m3,3.967,2022-09-10
2018-03,PI,Etanol Hidratado,m3,3.964,2022-09-10
2018-04,PI,Etanol Hidratado,m3,3.582,2022-09-10
2018-05,PI,Etanol Hidratado,m3,4.221,2022-09-10
2018-06,PI,Etanol Hidratado,m3,5.375,2022-09-10
2018-07,PI,Etanol Hidratado,m3,6.097,2022-09-10
2018-08,PI,Etanol Hidratado,m3,6.702,2022-09-10
2018-09,PI,Etanol Hidratado,m3,7.442,2022-09-10
2018-10,PI,Etanol Hidratado,m3,8.877,2022-09-10
2018-11,PI,Etanol Hidratado,m3,8.531,2022-09-10
2018-12,PI,Etanol Hidratado,m3,8.6,2022-09-10
2019-01,PI,Etanol Hidratado,m3,7.955,2022-09-10
2019-02,PI,Etanol Hidratado,m3,6.64,2022-09-10
2019-03,PI,Etanol Hidratado,m3,6.548,2022-09-10
2019-04,PI,Etanol Hidratado,m3,7.374,2022-09-10
2019-05,PI,Etanol Hidratado,m3,7.324,2022-09-10
2019-06,PI,Etanol Hidratado,m3,6.543,2022-09-10
2019-07,PI,Etanol Hidratado,m3,6.964,2022-09-10
2019-08,PI,Etanol Hidratado,m3,7.415,2022-09-10
2019-09,PI,Etanol Hidratado,m3,7.715,2022-09-10
2019-10,PI,Etanol Hidratado,m3,8.548,2022-09-10
2019-11,PI,Etanol Hidratado,m3,8.496,2022-09-10
2019-12,PI,Etanol Hidratado,m3,9.822,2022-09-10
2020-01,PI,Etanol Hidratado,m3,9.291,2022-09-10
2020-02,PI,Etanol Hidratado,m3,7.588,2022-09-10
2020-03,PI,Etanol Hidratado,m3,5.631,2022-09-10
2020-04,PI,Etanol Hidratado,m3,3.043,2022-09-10
2020-05,PI,Etanol Hidratado,m3,3.701,2022-09-10
2020-06,PI,Etanol Hidratado,m3,4.444,2022-09-10
2020-07,PI,Etanol Hidratado,m3,4.868,2022-09-10
2020-08,PI,Etanol Hidratado,m3,5.335,2022-09-10
2020-09,PI,Etanol Hidratado,m3,6.69,2022-09-10
2020-10,PI,Etanol Hidratado,m3,6.916,2022-09-10
2020-11,PI,Etanol Hidratado,m3,6.401,2022-09-10
2020-12,PI,Etanol Hidratado,m3,7.344,2022-09-10
2021-01,PI,Etanol Hidratado,m3,6.985,2022-09-10
2021-02,PI,Etanol Hidratado,m3,7.259,2022-09-10
2021-03,PI,Etanol Hidratado,m3,7.265,2022-09-10
2021-04,PI,Etanol Hidratado,m3,6.512,2022-09-10
2021-05,PI,Etanol Hidratado,m3,7.358,2022-09-10
2021-06,PI,Etanol Hidratado,m3,5.592,2022-09-10
2021-07,PI,Etanol Hidratado,m3,6.865,2022-09-10
2021-08,PI,Etanol Hidratado,m3,5.52,2022-09-10
2021-09,PI,Etanol Hidratado,m3,9.334,2022-09-10
2021-10,PI,Etanol Hidratado,m3,5.696,2022-09-10
2021-11,PI,Etanol Hidratado,m3,8.732,2022-09-10
2021-12,PI,Etanol Hidratado,m3,7.274,2022-09-10
2022-01,PI,Etanol Hidratado,m3,5.943,2022-09-10
2022-02,PI,Etanol Hidratado,m3,8.493,2022-09-10
2022-03,PI,Etanol Hidratado,m3,18.183,2022-09-10
2022-04,PI,Etanol Hidratado,m3,21.137,2022-09-10
2022-05,PI,Etanol Hidratado,m3,18.254,2022-09-10
2022-06,PI,Etanol Hidratado,m3,8.285,2022-09-10
2022-07,PI,Etanol Hidratado,m3,,2022-09-10
2022-08,PI,Etanol Hidratado,m3,,2022-09-10
2022-09,PI,Etanol Hidratado,m3,,2022-09-10
2022-10,PI,Etanol Hidratado,m3,,2022-09-10
2022-11,PI,Etanol Hidratado,m3,,2022-09-10
2022-12,PI,Etanol Hidratado,m3,,2022-09-10
2000-01,PR,Etanol Hidratado,m3,34.871,2022-09-10
2000-02,PR,Etanol Hidratado,m3,38.284,2022-09-10
2000-03,PR,Etanol Hidratado,m3,36.015,2022-09-10
2000-04,PR,Etanol Hidratado,m3,38.467,2022-09-10
2000-05,PR,Etanol Hidratado,m3,38.721,2022-09-10
2000-06,PR,Etanol Hidratado,m3,36.209,2022-09-10
2000-07,PR,Etanol Hidratado,m3,44.646,2022-09-10
2000-08,PR,Etanol Hidratado,m3,34.766,2022-09-10
2000-09,PR,Etanol Hidratado,m3,35.393,2022-09-10
2000-10,PR,Etanol Hidratado,m3,33.533,2022-09-10
2000-11,PR,Etanol Hidratado,m3,35.032,2022-09-10
2000-12,PR,Etanol Hidratado,m3,39.275,2022-09-10
2001-01,PR,Etanol Hidratado,m3,35.206,2022-09-10
2001-02,PR,Etanol Hidratado,m3,31.051,2022-09-10
2001-03,PR,Etanol Hidratado,m3,41.729,2022-09-10
2001-04,PR,Etanol Hidratado,m3,41.25,2022-09-10
2001-05,PR,Etanol Hidratado,m3,39.851,2022-09-10
2001-06,PR,Etanol Hidratado,m3,36.434,2022-09-10
2001-07,PR,Etanol Hidratado,m3,31.246,2022-09-10
2001-08,PR,Etanol Hidratado,m3,30.133,2022-09-10
2001-09,PR,Etanol Hidratado,m3,30.717,2022-09-10
2001-10,PR,Etanol Hidratado,m3,37.483,2022-09-10
2001-11,PR,Etanol Hidratado,m3,36.967,2022-09-10
2001-12,PR,Etanol Hidratado,m3,38.763,2022-09-10
2002-01,PR,Etanol Hidratado,m3,34.147,2022-09-10
2002-02,PR,Etanol Hidratado,m3,27.302,2022-09-10
