ano_mês,uf,produto,unid,venda,criado_em
2012-11,CE,Querosene de Aviação,m3,15.867,2022-09-10
2012-12,CE,Querosene de Aviação,m3,16.738,2022-09-10
2013-01,CE,Querosene de Aviação,m3,18.41,2022-09-10
2013-02,CE,Querosene de Aviação,m3,14.817,2022-09-10
2013-03,CE,Querosene de Aviação,m3,15.03,2022-09-10
2013-04,CE,Querosene de Aviação,m3,15.249,2022-09-10
2013-05,CE,Querosene de Aviação,m3,15.241,2022-09-10
2013-06,CE,Querosene de Aviação,m3,15.452,2022-09-10
2013-07,CE,Querosene de Aviação,m3,16.739,2022-09-10
2013-08,CE,Querosene de Aviação,m3,16.075,2022-09-10
2013-09,CE,Querosene de Aviação,m3,14.535,2022-09-10
2013-10,CE,Querosene de Aviação,m3,16.101,2022-09-10
2013-11,CE,Querosene de Aviação,m3,15.799,2022-09-10
2013-12,CE,Querosene de Aviação,m3,17.517,2022-09-10
2014-01,CE,Querosene de Aviação,m3,18.349,2022-09-10
2014-02,CE,Querosene de Aviação,m3,15.159,2022-09-10
2014-03,CE,Querosene de Aviação,m3,16.851,2022-09-10
2014-04,CE,Querosene de Aviação,m3,16.299,2022-09-10
2014-05,CE,Querosene de Aviação,m3,16.294,2022-09-10
2014-06,CE,Querosene de Aviação,m3,20.242,2022-09-10
2014-07,CE,Querosene de Aviação,m3,22.335,2022-09-10
2014-08,CE,Querosene de Aviação,m3,20.709,2022-09-10
2014-09,CE,Querosene de Aviação,m3,19.593,2022-09-10
2014-10,CE,Querosene de Aviação,m3,20.389,2022-09-10
2014-11,CE,Querosene de Aviação,m3,20.299,2022-09-10
2014-12,CE,Querosene de Aviação,m3,23.167,2022-09-10
2015-01,CE,Querosene de Aviação,m3,25.063,2022-09-10
2015-02,CE,Querosene de Aviação,m3,18.884,2022-09-10
2015-03,CE,Querosene de Aviação,m3,18.813,2022-09-10
2015-04,CE,Querosene de Aviação,m3,18.578,2022-09-10
2015-05,CE,Querosene de Aviação,m3,20.058,2022-09-10
2015-06,CE,Querosene de Aviação,m3,18.606,2022-09-10
2015-07,CE,Querosene de Aviação,m3,20.605,2022-09-10
2015-08,CE,Querosene de Aviação,m3,18.553,2022-09-10
2015-09,CE,Querosene de Aviação,m3,17.31,2022-09-10
2015-10,CE,Querosene de Aviação,m3,17.601,2022-09-10
2015-11,CE,Querosene de Aviação,m3,17.151,2022-09-10
2015-12,CE,Querosene de Aviação,m3,19.687,2022-09-10
2016-01,CE,Querosene de Aviação,m3,21.628,2022-09-10
2016-02,CE,Querosene de Aviação,m3,16.842,2022-09-10
2016-03,CE,Querosene de Aviação,m3,16.295,2022-09-10
2016-04,CE,Querosene de Aviação,m3,14.445,2022-09-10
2016-05,CE,Querosene de Aviação,m3,14.094,2022-09-10
2016-06,CE,Querosene de Aviação,m3,14.069,2022-09-10
2016-07,CE,Querosene de Aviação,m3,17.783,2022-09-10
2016-08,CE,Querosene de Aviação,m3,16.139,2022-09-10
2016-09,CE,Querosene de Aviação,m3,16.059,2022-09-10
2016-10,CE,Querosene de Aviação,m3,16.885,2022-09-10
2016-11,CE,Querosene de Aviação,m3,16.493,2022-09-10
2016-12,CE,Querosene de Aviação,m3,19.415,2022-09-10
2017-01,CE,Querosene de Aviação,m3,21.721,2022-09-10
2017-02,CE,Querosene de Aviação,m3,15.64,2022-09-10
2017-03,CE,Querosene de Aviação,m3,16.854,2022-09-10
2017-04,CE,Querosene de Aviação,m3,14.654,2022-09-10
2017-05,CE,Querosene de Aviação,m3,15.498,2022-09-10
2017-06,CE,Querosene de Aviação,m3,15.351,2022-09-10
2017-07,CE,Querosene de Aviação,m3,19.024,2022-09-10
2017-08,CE,Querosene de Aviação,m3,16.011,2022-09-10
2017-09,CE,Querosene de Aviação,m3,14.678,2022-09-10
2017-10,CE,Querosene de Aviação,m3,17.664,2022-09-10
2017-11,CE,Querosene de Aviação,m3,16.657,2022-09-10
2017-12,CE,Querosene de Aviação,m3,19.442,2022-09-10
2018-01,CE,Querosene de Aviação,m3,19.947,2022-09-10
2018-02,CE,Querosene de Aviação,m3,14.72,2022-09-10
2018-03,CE,Querosene de Aviação,m3,15.616,2022-09-10
2018-04,CE,Querosene de Aviação,m3,15.266,2022-09-10
2018-05,CE,Querosene de Aviação,m3,16.646,2022-09-10
2018-06,CE,Querosene de Aviação,m3,17.465,2022-09-10
2018-07,CE,Querosene de Aviação,m3,21.192,2022-09-10
2018-08,CE,Querosene de Aviação,m3,21.773,2022-09-10
2018-09,CE,Querosene de Aviação,m3,22.508,2022-09-10
2018-10,CE,Querosene de Aviação,m3,22.929,2022-09-10
2018-11,CE,Querosene de Aviação,m3,23.636,2022-09-10
2018-12,CE,Querosene de Aviação,m3,26.897,2022-09-10
2019-01,CE,Querosene de Aviação,m3,27.232,2022-09-10
2019-02,CE,Querosene de Aviação,m3,20.744,2022-09-10
2019-03,CE,Querosene de Aviação,m3,22.989,2022-09-10
2019-04,CE,Querosene de Aviação,m3,19.484,2022-09-10
2019-05,CE,Querosene de Aviação,m3,18.027,2022-09-10
2019-06,CE,Querosene de Aviação,m3,17.962,2022-09-10
2019-07,CE,Querosene de Aviação,m3,21.254,2022-09-10
2019-08,CE,Querosene de Aviação,m3,22.798,2022-09-10
2019-09,CE,Querosene de Aviação,m3,22.422,2022-09-10
2019-10,CE,Querosene de Aviação,m3,22.666,2022-09-10
2019-11,CE,Querosene de Aviação,m3,22.893,2022-09-10
2019-12,CE,Querosene de Aviação,m3,26.434,2022-09-10
2020-01,CE,Querosene de Aviação,m3,27.162,2022-09-10
2020-02,CE,Querosene de Aviação,m3,21.736,2022-09-10
2020-03,CE,Querosene de Aviação,m3,16.037,2022-09-10
2020-04,CE,Querosene de Aviação,m3,1.984,2022-09-10
2020-05,CE,Querosene de Aviação,m3,2.638,2022-09-10
2020-06,CE,Querosene de Aviação,m3,4.017,2022-09-10
2020-07,CE,Querosene de Aviação,m3,5.243,2022-09-10
2020-08,CE,Querosene de Aviação,m3,5.988,2022-09-10
2020-09,CE,Querosene de Aviação,m3,5.228,2022-09-10
2020-10,CE,Querosene de Aviação,m3,10.817,2022-09-10
2020-11,CE,Querosene de Aviação,m3,10.668,2022-09-10
2020-12,CE,Querosene de Aviação,m3,14.538,2022-09-10
2021-01,CE,Querosene de Aviação,m3,14.819,2022-09-10
2021-02,CE,Querosene de Aviação,m3,10.303,2022-09-10
2021-03,CE,Querosene de Aviação,m3,7.506,2022-09-10
2021-04,CE,Querosene de Aviação,m3,4.868,2022-09-10
2021-05,CE,Querosene de Aviação,m3,7.395,2022-09-10
2021-06,CE,Querosene de Aviação,m3,8.92,2022-09-10
2021-07,CE,Querosene de Aviação,m3,13.568,2022-09-10
2021-08,CE,Querosene de Aviação,m3,13.954,2022-09-10
2021-09,CE,Querosene de Aviação,m3,13.332,2022-09-10
2021-10,CE,Querosene de Aviação,m3,15.057,2022-09-10
2021-11,CE,Querosene de Aviação,m3,18.475,2022-09-10
2021-12,CE,Querosene de Aviação,m3,20.061,2022-09-10
2022-01,CE,Querosene de Aviação,m3,20.469,2022-09-10
2022-02,CE,Querosene de Aviação,m3,16.387,2022-09-10
2022-03,CE,Querosene de Aviação,m3,16.755,2022-09-10
2022-04,CE,Querosene de Aviação,m3,13.655,2022-09-10
2022-05,CE,Querosene de Aviação,m3,14.492,2022-09-10
2022-06,CE,Querosene de Aviação,m3,14.348,2022-09-10
2022-07,CE,Querosene de Aviação,m3,,2022-09-10
2022-08,CE,Querosene de Aviação,m3,,2022-09-10
2022-09,CE,Querosene de Aviação,m3,,2022-09-10
2022-10,CE,Querosene de Aviação,m3,,2022-09-10
2022-11,CE,Querosene de Aviação,m3,,2022-09-10
2022-12,CE,Querosene de Aviação,m3,,2022-09-10
2000-01,DF,Querosene de Aviação,m3,20.082,2022-09-10
2000-02,DF,Querosene de Aviação,m3,19.51,2022-09-10
2000-03,DF,Querosene de Aviação,m3,20.23,2022-09-10
2000-04,DF,Querosene de Aviação,m3,19.662,2022-09-10
2000-05,DF,Querosene de Aviação,m3,23.542,2022-09-10
2000-06,DF,Querosene de Aviação,m3,22.224,2022-09-10
2000-07,DF,Querosene de Aviação,m3,24.847,2022-09-10
2000-08,DF,Querosene de Aviação,m3,23.072,2022-09-10
2000-09,DF,Querosene de Aviação,m3,24.006,2022-09-10
2000-10,DF,Querosene de Aviação,m3,23.637,2022-09-10
2000-11,DF,Querosene de Aviação,m3,22.125,2022-09-10
2000-12,DF,Querosene de Aviação,m3,24.342,2022-09-10
2001-01,DF,Querosene de Aviação,m3,23.661,2022-09-10
2001-02,DF,Querosene de Aviação,m3,18.068,2022-09-10
2001-03,DF,Querosene de Aviação,m3,24.554,2022-09-10
2001-04,DF,Querosene de Aviação,m3,22.524,2022-09-10
2001-05,DF,Querosene de Aviação,m3,24.258,2022-09-10
2001-06,DF,Querosene de Aviação,m3,22.356,2022-09-10
2001-07,DF,Querosene de Aviação,m3,25.085,2022-09-10
2001-08,DF,Querosene de Aviação,m3,23.702,2022-09-10
2001-09,DF,Querosene de Aviação,m3,20.036,2022-09-10
2001-10,DF,Querosene de Aviação,m3,23.376,2022-09-10
2001-11,DF,Querosene de Aviação,m3,22.292,2022-09-10
2001-12,DF,Querosene de Aviação,m3,21.154,2022-09-10
2002-01,DF,Querosene de Aviação,m3,21.464,2022-09-10
2002-02,DF,Querosene de Aviação,m3,19.797,2022-09-10
2002-03,DF,Querosene de Aviação,m3,18.477,2022-09-10
2002-04,DF,Querosene de Aviação,m3,25.501,2022-09-10
2002-05,DF,Querosene de Aviação,m3,24.013,2022-09-10
2002-06,DF,Querosene de Aviação,m3,21.629,2022-09-10
2002-07,DF,Querosene de Aviação,m3,18.26,2022-09-10
2002-08,DF,Querosene de Aviação,m3,25.751,2022-09-10
2002-09,DF,Querosene de Aviação,m3,23.035,2022-09-10
2002-10,DF,Querosene de Aviação,m3,30.91,2022-09-10
2002-11,DF,Querosene de Aviação,m3,23.629,2022-09-10
2002-12,DF,Querosene de Aviação,m3,21.295,2022-09-10
2003-01,DF,Querosene de Aviação,m3,20.787,2022-09-10
2003-02,DF,Querosene de Aviação,m3,17.502,2022-09-10
2003-03,DF,Querosene de Aviação,m3,22.247,2022-09-10
2003-04,DF,Querosene de Aviação,m3,21.884,2022-09-10
2003-05,DF,Querosene de Aviação,m3,20.886,2022-09-10
2003-06,DF,Querosene de Aviação,m3,20.96,2022-09-10
2003-07,DF,Querosene de Aviação,m3,24.549,2022-09-10
2003-08,DF,Querosene de Aviação,m3,21.668,2022-09-10
2003-09,DF,Querosene de Aviação,m3,23.126,2022-09-10
2003-10,DF,Querosene de Aviação,m3,24.094,2022-09-10
2003-11,DF,Querosene de Aviação,m3,19.316,2022-09-10
2003-12,DF,Querosene de Aviação,m3,23.867,2022-09-10
2004-01,DF,Querosene de Aviação,m3,20.871,2022-09-10
2004-02,DF,Querosene de Aviação,m3,19.81,2022-09-10
2004-03,DF,Querosene de Aviação,m3,23.222,2022-09-10
2004-04,DF,Querosene de Aviação,m3,21.425,2022-09-10
2004-05,DF,Querosene de Aviação,m3,22.373,2022-09-10
2004-06,DF,Querosene de Aviação,m3,23.824,2022-09-10
2004-07,DF,Querosene de Aviação,m3,23.833,2022-09-10
2004-08,DF,Querosene de Aviação,m3,24.894,2022-09-10
2004-09,DF,Querosene de Aviação,m3,22.278,2022-09-10
2004-10,DF,Querosene de Aviação,m3,21.081,2022-09-10
2004-11,DF,Querosene de Aviação,m3,21.848,2022-09-10
2004-12,DF,Querosene de Aviação,m3,20.103,2022-09-10
2005-01,DF,Querosene de Aviação,m3,18.394,2022-09-10
2005-02,DF,Querosene de Aviação,m3,17.893,2022-09-10
2005-03,DF,Querosene de Aviação,m3,21.558,2022-09-10
2005-04,DF,Querosene de Aviação,m3,19.782,2022-09-10
2005-05,DF,Querosene de Aviação,m3,21.57,2022-09-10
2005-06,DF,Querosene de Aviação,m3,21.416,2022-09-10
2005-07,DF,Querosene de Aviação,m3,21.385,2022-09-10
2005-08,DF,Querosene de Aviação,m3,22.293,2022-09-10
2005-09,DF,Querosene de Aviação,m3,20.666,2022-09-10
2005-10,DF,Querosene de Aviação,m3,19.83,2022-09-10
2005-11,DF,Querosene de Aviação,m3,19.172,2022-09-10
2005-12,DF,Querosene de Aviação,m3,20.126,2022-09-10
2006-01,DF,Querosene de Aviação,m3,19.162,2022-09-10
2006-02,DF,Querosene de Aviação,m3,15.701,2022-09-10
2006-03,DF,Querosene de Aviação,m3,23.036,2022-09-10
2006-04,DF,Querosene de Aviação,m3,19.573,2022-09-10
2006-05,DF,Querosene de Aviação,m3,25.995,2022-09-10
2006-06,DF,Querosene de Aviação,m3,19.991,2022-09-10
2006-07,DF,Querosene de Aviação,m3,19.738,2022-09-10
2006-08,DF,Querosene de Aviação,m3,19.765,2022-09-10
2006-09,DF,Querosene de Aviação,m3,19.287,2022-09-10
2006-10,DF,Querosene de Aviação,m3,20.176,2022-09-10
2006-11,DF,Querosene de Aviação,m3,20.292,2022-09-10
2006-12,DF,Querosene de Aviação,m3,23.59,2022-09-10
2007-01,DF,Querosene de Aviação,m3,20.849,2022-09-10
2007-02,DF,Querosene de Aviação,m3,19.149,2022-09-10
2007-03,DF,Querosene de Aviação,m3,22.97,2022-09-10
2007-04,DF,Querosene de Aviação,m3,21.738,2022-09-10
2007-05,DF,Querosene de Aviação,m3,23.808,2022-09-10
2007-06,DF,Querosene de Aviação,m3,24.289,2022-09-10
2007-07,DF,Querosene de Aviação,m3,25.649,2022-09-10
2007-08,DF,Querosene de Aviação,m3,25.247,2022-09-10
2007-09,DF,Querosene de Aviação,m3,24.098,2022-09-10
2007-10,DF,Querosene de Aviação,m3,26.253,2022-09-10
2007-11,DF,Querosene de Aviação,m3,25.184,2022-09-10
2007-12,DF,Querosene de Aviação,m3,26.416,2022-09-10
2008-01,DF,Querosene de Aviação,m3,27.294,2022-09-10
2008-02,DF,Querosene de Aviação,m3,24.514,2022-09-10
2008-03,DF,Querosene de Aviação,m3,26.366,2022-09-10
2008-04,DF,Querosene de Aviação,m3,27.662,2022-09-10
2008-05,DF,Querosene de Aviação,m3,29.424,2022-09-10
2008-06,DF,Querosene de Aviação,m3,28.431,2022-09-10
2008-07,DF,Querosene de Aviação,m3,29.424,2022-09-10
2008-08,DF,Querosene de Aviação,m3,27.961,2022-09-10
2008-09,DF,Querosene de Aviação,m3,27.512,2022-09-10
2008-10,DF,Querosene de Aviação,m3,28.146,2022-09-10
2008-11,DF,Querosene de Aviação,m3,27.208,2022-09-10
2008-12,DF,Querosene de Aviação,m3,28.775,2022-09-10
2009-01,DF,Querosene de Aviação,m3,28.843,2022-09-10
2009-02,DF,Querosene de Aviação,m3,24.898,2022-09-10
2009-03,DF,Querosene de Aviação,m3,28.943,2022-09-10
2009-04,DF,Querosene de Aviação,m3,27.511,2022-09-10
2009-05,DF,Querosene de Aviação,m3,30.567,2022-09-10
2009-06,DF,Querosene de Aviação,m3,29.08,2022-09-10
2009-07,DF,Querosene de Aviação,m3,33.625,2022-09-10
2009-08,DF,Querosene de Aviação,m3,31.969,2022-09-10
2009-09,DF,Querosene de Aviação,m3,30.994,2022-09-10
2009-10,DF,Querosene de Aviação,m3,31.287,2022-09-10
2009-11,DF,Querosene de Aviação,m3,29.658,2022-09-10
2009-12,DF,Querosene de Aviação,m3,32.345,2022-09-10
2010-01,DF,Querosene de Aviação,m3,31.751,2022-09-10
2010-02,DF,Querosene de Aviação,m3,27.362,2022-09-10
2010-03,DF,Querosene de Aviação,m3,31.942,2022-09-10
2010-04,DF,Querosene de Aviação,m3,32.717,2022-09-10
2010-05,DF,Querosene de Aviação,m3,33.0,2022-09-10
2010-06,DF,Querosene de Aviação,m3,33.148,2022-09-10
2010-07,DF,Querosene de Aviação,m3,35.83,2022-09-10
2010-08,DF,Querosene de Aviação,m3,35.734,2022-09-10
2010-09,DF,Querosene de Aviação,m3,33.638,2022-09-10
2010-10,DF,Querosene de Aviação,m3,32.982,2022-09-10
2010-11,DF,Querosene de Aviação,m3,32.461,2022-09-10
2010-12,DF,Querosene de Aviação,m3,36.536,2022-09-10
2011-01,DF,Querosene de Aviação,m3,35.961,2022-09-10
2011-02,DF,Querosene de Aviação,m3,31.876,2022-09-10
2011-03,DF,Querosene de Aviação,m3,35.34,2022-09-10
2011-04,DF,Querosene de Aviação,m3,34.385,2022-09-10
2011-05,DF,Querosene de Aviação,m3,35.63,2022-09-10
2011-06,DF,Querosene de Aviação,m3,35.322,2022-09-10
2011-07,DF,Querosene de Aviação,m3,38.774,2022-09-10
2011-08,DF,Querosene de Aviação,m3,38.045,2022-09-10
2011-09,DF,Querosene de Aviação,m3,35.783,2022-09-10
2011-10,DF,Querosene de Aviação,m3,35.626,2022-09-10
2011-11,DF,Querosene de Aviação,m3,35.1,2022-09-10
2011-12,DF,Querosene de Aviação,m3,36.257,2022-09-10
2012-01,DF,Querosene de Aviação,m3,35.728,2022-09-10
2012-02,DF,Querosene de Aviação,m3,32.404,2022-09-10
2012-03,DF,Querosene de Aviação,m3,34.887,2022-09-10
2012-04,DF,Querosene de Aviação,m3,33.479,2022-09-10
2012-05,DF,Querosene de Aviação,m3,32.317,2022-09-10
2012-06,DF,Querosene de Aviação,m3,34.129,2022-09-10
2012-07,DF,Querosene de Aviação,m3,37.332,2022-09-10
2012-08,DF,Querosene de Aviação,m3,35.858,2022-09-10
2012-09,DF,Querosene de Aviação,m3,33.874,2022-09-10
2012-10,DF,Querosene de Aviação,m3,34.927,2022-09-10
2012-11,DF,Querosene de Aviação,m3,32.546,2022-09-10
2012-12,DF,Querosene de Aviação,m3,34.428,2022-09-10
2013-01,DF,Querosene de Aviação,m3,33.886,2022-09-10
2013-02,DF,Querosene de Aviação,m3,29.573,2022-09-10
2013-03,DF,Querosene de Aviação,m3,31.575,2022-09-10
2013-04,DF,Querosene de Aviação,m3,32.416,2022-09-10
2013-05,DF,Querosene de Aviação,m3,40.488,2022-09-10
2013-06,DF,Querosene de Aviação,m3,41.932,2022-09-10
2013-07,DF,Querosene de Aviação,m3,47.84,2022-09-10
2013-08,DF,Querosene de Aviação,m3,46.195,2022-09-10
2013-09,DF,Querosene de Aviação,m3,42.621,2022-09-10
2013-10,DF,Querosene de Aviação,m3,43.105,2022-09-10
2013-11,DF,Querosene de Aviação,m3,40.988,2022-09-10
2013-12,DF,Querosene de Aviação,m3,42.125,2022-09-10
2014-01,DF,Querosene de Aviação,m3,43.483,2022-09-10
2014-02,DF,Querosene de Aviação,m3,37.374,2022-09-10
2014-03,DF,Querosene de Aviação,m3,40.842,2022-09-10
2014-04,DF,Querosene de Aviação,m3,42.918,2022-09-10
2014-05,DF,Querosene de Aviação,m3,47.147,2022-09-10
2014-06,DF,Querosene de Aviação,m3,45.291,2022-09-10
2014-07,DF,Querosene de Aviação,m3,49.102,2022-09-10
2014-08,DF,Querosene de Aviação,m3,49.431,2022-09-10
2014-09,DF,Querosene de Aviação,m3,47.394,2022-09-10
2014-10,DF,Querosene de Aviação,m3,48.703,2022-09-10
2014-11,DF,Querosene de Aviação,m3,44.131,2022-09-10
2014-12,DF,Querosene de Aviação,m3,46.649,2022-09-10
2015-01,DF,Querosene de Aviação,m3,48.151,2022-09-10
2015-02,DF,Querosene de Aviação,m3,37.902,2022-09-10
2015-03,DF,Querosene de Aviação,m3,44.241,2022-09-10
2015-04,DF,Querosene de Aviação,m3,44.916,2022-09-10
2015-05,DF,Querosene de Aviação,m3,46.923,2022-09-10
2015-06,DF,Querosene de Aviação,m3,48.179,2022-09-10
2015-07,DF,Querosene de Aviação,m3,55.142,2022-09-10
2015-08,DF,Querosene de Aviação,m3,52.221,2022-09-10
2015-09,DF,Querosene de Aviação,m3,48.745,2022-09-10
2015-10,DF,Querosene de Aviação,m3,49.158,2022-09-10
2015-11,DF,Querosene de Aviação,m3,44.998,2022-09-10
2015-12,DF,Querosene de Aviação,m3,49.169,2022-09-10
2016-01,DF,Querosene de Aviação,m3,49.144,2022-09-10
2016-02,DF,Querosene de Aviação,m3,45.09,2022-09-10
2016-03,DF,Querosene de Aviação,m3,45.546,2022-09-10
2016-04,DF,Querosene de Aviação,m3,44.237,2022-09-10
2016-05,DF,Querosene de Aviação,m3,44.47,2022-09-10
2016-06,DF,Querosene de Aviação,m3,43.984,2022-09-10
2016-07,DF,Querosene de Aviação,m3,46.249,2022-09-10
2016-08,DF,Querosene de Aviação,m3,45.408,2022-09-10
2016-09,DF,Querosene de Aviação,m3,40.033,2022-09-10
2016-10,DF,Querosene de Aviação,m3,39.047,2022-09-10
2016-11,DF,Querosene de Aviação,m3,37.176,2022-09-10
2016-12,DF,Querosene de Aviação,m3,38.745,2022-09-10
2017-01,DF,Querosene de Aviação,m3,39.249,2022-09-10
2017-02,DF,Querosene de Aviação,m3,31.937,2022-09-10
2017-03,DF,Querosene de Aviação,m3,37.491,2022-09-10
2017-04,DF,Querosene de Aviação,m3,33.901,2022-09-10
2017-05,DF,Querosene de Aviação,m3,38.733,2022-09-10
2017-06,DF,Querosene de Aviação,m3,38.35,2022-09-10
2017-07,DF,Querosene de Aviação,m3,43.067,2022-09-10
2017-08,DF,Querosene de Aviação,m3,41.717,2022-09-10
2017-09,DF,Querosene de Aviação,m3,39.488,2022-09-10
2017-10,DF,Querosene de Aviação,m3,39.93,2022-09-10
2017-11,DF,Querosene de Aviação,m3,36.389,2022-09-10
2017-12,DF,Querosene de Aviação,m3,37.149,2022-09-10
2018-01,DF,Querosene de Aviação,m3,41.15,2022-09-10
2018-02,DF,Querosene de Aviação,m3,34.253,2022-09-10
2018-03,DF,Querosene de Aviação,m3,39.238,2022-09-10
2018-04,DF,Querosene de Aviação,m3,40.167,2022-09-10
2018-05,DF,Querosene de Aviação,m3,36.986,2022-09-10
2018-06,DF,Querosene de Aviação,m3,42.51,2022-09-10
2018-07,DF,Querosene de Aviação,m3,47.303,2022-09-10
2018-08,DF,Querosene de Aviação,m3,43.577,2022-09-10
2018-09,DF,Querosene de Aviação,m3,42.063,2022-09-10
2018-10,DF,Querosene de Aviação,m3,39.787,2022-09-10
2018-11,DF,Querosene de Aviação,m3,37.984,2022-09-10
2018-12,DF,Querosene de Aviação,m3,40.531,2022-09-10
2019-01,DF,Querosene de Aviação,m3,40.5,2022-09-10
2019-02,DF,Querosene de Aviação,m3,34.143,2022-09-10
2019-03,DF,Querosene de Aviação,m3,38.457,2022-09-10
2019-04,DF,Querosene de Aviação,m3,36.027,2022-09-10
2019-05,DF,Querosene de Aviação,m3,37.914,2022-09-10
2019-06,DF,Querosene de Aviação,m3,36.572,2022-09-10
2019-07,DF,Querosene de Aviação,m3,42.287,2022-09-10
2019-08,DF,Querosene de Aviação,m3,37.89,2022-09-10
2019-09,DF,Querosene de Aviação,m3,36.944,2022-09-10
2019-10,DF,Querosene de Aviação,m3,37.0,2022-09-10
2019-11,DF,Querosene de Aviação,m3,36.886,2022-09-10
2019-12,DF,Querosene de Aviação,m3,36.222,2022-09-10
2020-01,DF,Querosene de Aviação,m3,37.122,2022-09-10
2020-02,DF,Querosene de Aviação,m3,31.369,2022-09-10
2020-03,DF,Querosene de Aviação,m3,24.417,2022-09-10
2020-04,DF,Querosene de Aviação,m3,2.962,2022-09-10
2020-05,DF,Querosene de Aviação,m3,3.44,2022-09-10
2020-06,DF,Querosene de Aviação,m3,4.492,2022-09-10
2020-07,DF,Querosene de Aviação,m3,8.129,2022-09-10
2020-08,DF,Querosene de Aviação,m3,13.227,2022-09-10
2020-09,DF,Querosene de Aviação,m3,18.803,2022-09-10
2020-10,DF,Querosene de Aviação,m3,20.974,2022-09-10
2020-11,DF,Querosene de Aviação,m3,20.689,2022-09-10
2020-12,DF,Querosene de Aviação,m3,24.372,2022-09-10
2021-01,DF,Querosene de Aviação,m3,23.245,2022-09-10
2021-02,DF,Querosene de Aviação,m3,18.233,2022-09-10
2021-03,DF,Querosene de Aviação,m3,17.416,2022-09-10
2021-04,DF,Querosene de Aviação,m3,12.692,2022-09-10
2021-05,DF,Querosene de Aviação,m3,17.468,2022-09-10
2021-06,DF,Querosene de Aviação,m3,19.543,2022-09-10
2021-07,DF,Querosene de Aviação,m3,25.053,2022-09-10
2021-08,DF,Querosene de Aviação,m3,26.356,2022-09-10
2021-09,DF,Querosene de Aviação,m3,28.321,2022-09-10
2021-10,DF,Querosene de Aviação,m3,28.253,2022-09-10
2021-11,DF,Querosene de Aviação,m3,27.688,2022-09-10
2021-12,DF,Querosene de Aviação,m3,31.757,2022-09-10
2022-01,DF,Querosene de Aviação,m3,29.126,2022-09-10
2022-02,DF,Querosene de Aviação,m3,20.946,2022-09-10
2022-03,DF,Querosene de Aviação,m3,27.823,2022-09-10
2022-04,DF,Querosene de Aviação,m3,23.19,2022-09-10
2022-05,DF,Querosene de Aviação,m3,25.805,2022-09-10
2022-06,DF,Querosene de Aviação,m3,25.599,2022-09-10
2022-07,DF,Querosene de Aviação,m3,,2022-09-10
2022-08,DF,Querosene de Aviação,m3,,2022-09-10
2022-09,DF,Querosene de Aviação,m3,,2022-09-10
2022-10,DF,Querosene de Aviação,m3,,2022-09-10
2022-11,DF,Querosene de Aviação,m3,,2022-09-10
2022-12,DF,Querosene de Aviação,m3,,2022-09-10
2000-01,ES,Querosene de Aviação,m3,1.549,2022-09-10
2000-02,ES,Querosene de Aviação,m3,1.364,2022-09-10
2000-03,ES,Querosene de Aviação,m3,1.479,2022-09-10
2000-04,ES,Querosene de Aviação,m3,1.474,2022-09-10
2000-05,ES,Querosene de Aviação,m3,1.314,2022-09-10
2000-06,ES,Querosene de Aviação,m3,1.282,2022-09-10
2000-07,ES,Querosene de Aviação,m3,1.453,2022-09-10
2000-08,ES,Querosene de Aviação,m3,1.506,2022-09-10
2000-09,ES,Querosene de Aviação,m3,1.605,2022-09-10
2000-10,ES,Querosene de Aviação,m3,1.574,2022-09-10
2000-11,ES,Querosene de Aviação,m3,1.477,2022-09-10
2000-12,ES,Querosene de Aviação,m3,1.791,2022-09-10
2001-01,ES,Querosene de Aviação,m3,1.668,2022-09-10
2001-02,ES,Querosene de Aviação,m3,1.556,2022-09-10
2001-03,ES,Querosene de Aviação,m3,1.69,2022-09-10
2001-04,ES,Querosene de Aviação,m3,1.484,2022-09-10
2001-05,ES,Querosene de Aviação,m3,1.747,2022-09-10
2001-06,ES,Querosene de Aviação,m3,1.805,2022-09-10
2001-07,ES,Querosene de Aviação,m3,1.881,2022-09-10
2001-08,ES,Querosene de Aviação,m3,1.776,2022-09-10
2001-09,ES,Querosene de Aviação,m3,1.61,2022-09-10
2001-10,ES,Querosene de Aviação,m3,1.68,2022-09-10
2001-11,ES,Querosene de Aviação,m3,1.638,2022-09-10
2001-12,ES,Querosene de Aviação,m3,2.13,2022-09-10
2002-01,ES,Querosene de Aviação,m3,2.248,2022-09-10
2002-02,ES,Querosene de Aviação,m3,1.905,2022-09-10
2002-03,ES,Querosene de Aviação,m3,2.334,2022-09-10
2002-04,ES,Querosene de Aviação,m3,2.456,2022-09-10
2002-05,ES,Querosene de Aviação,m3,2.421,2022-09-10
2002-06,ES,Querosene de Aviação,m3,2.167,2022-09-10
2002-07,ES,Querosene de Aviação,m3,2.561,2022-09-10
2002-08,ES,Querosene de Aviação,m3,2.251,2022-09-10
2002-09,ES,Querosene de Aviação,m3,2.139,2022-09-10
2002-10,ES,Querosene de Aviação,m3,2.12,2022-09-10
2002-11,ES,Querosene de Aviação,m3,2.201,2022-09-10
2002-12,ES,Querosene de Aviação,m3,2.248,2022-09-10
2003-01,ES,Querosene de Aviação,m3,1.95,2022-09-10
2003-02,ES,Querosene de Aviação,m3,1.739,2022-09-10
2003-03,ES,Querosene de Aviação,m3,1.701,2022-09-10
